"AIQ","HCI","SD","BF","BFactions","D","EL","AGNT","AGNTconf"
  9.0,  0.3,  7.9, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,256,0,0,2,1.0,200,0.0,0
  9.0,  0.4,  8.4, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,2,0.5,500,0.0,0
  9.1,  0.3,  6.5, BF,5, 1.0, 1000, DQ_l,0.0003,0.8,32,0.01,2000,64,512,0,1,2,0.0,0
  9.1,  0.3,  6.6, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.7,32,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  9.1,  0.3,  7.3, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,32,64,512,0,2,1.0,200,0.0,0
  9.1,  0.3,  7.3, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,2,1.0,250,0.0,0
  9.1,  0.3,  7.4, BF,5, 1.0, 1000, DQ_l,0.0003,0.7,32,0.01,2000,64,512,0,1,2,0.0,0
  9.1,  0.3,  7.7, BF,5, 1.0, 1000, DQ_l,0.0003,0.95,32,0.01,2000,64,512,0,1,2,0.0,0
  9.1,  0.3,  7.7, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,0,2,1.0,200,0.0,0
  9.1,  0.3,  7.8, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,2,1.0,150,0.0,0
  9.1,  0.3,  7.8, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,4,1.0,200,0.0,0
  9.2,  0.3,  6.7, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,2,0.01,2000,64,512,0,1,2,1.0,200,0.0,0
  9.2,  0.3,  6.9, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,2000,64,512,0,1,2,1.0,500,0.0,0
